ID,Education,Income,Kidhome,Teenhome,MntWines,MntFruits,NumWebPurchases,NumStorePurchases,Response
966,Graduation,44529.0,0,1,538,13,6,11,0
4767,2n Cycle,70924.0,0,0,635,114,6,7,0
9725,PhD,28764.0,1,1,8,0,1,2,0
4475,PhD,69098.0,0,0,1315,22,7,9,0
5740,2n Cycle,25959.0,1,1,4,2,1,2,1
5731,Master,27100.0,1,0,12,0,1,3,0
7290,Graduation,70596.0,0,0,347,44,3,12,0
3846,Graduation,42557.0,0,1,192,5,6,4,0
8104,PhD,53312.0,0,0,241,0,5,5,0
4507,Graduation,72228.0,0,0,631,28,6,8,0
11013,Graduation,67605.0,0,0,336,28,2,6,0
4491,Master,62845.0,1,1,1099,0,3,10,0
3759,Graduation,65196.0,0,2,743,19,7,11,0
1162,PhD,42000.0,0,0,124,83,5,11,1
2055,PhD,35860.0,1,1,15,0,1,2,0
10766,PhD,65526.0,0,1,397,19,4,8,0
4415,Graduation,16860.0,1,1,10,4,1,3,0
3005,Graduation,83528.0,0,0,530,117,4,8,1
2223,2n Cycle,64176.0,0,1,1215,33,8,8,0
4817,Graduation,22304.0,0,0,3,2,1,2,0
2875,Graduation,67023.0,0,0,444,44,3,13,0
10536,PhD,32892.0,1,0,26,0,3,3,0
11112,Graduation,70713.0,0,1,736,114,5,8,0
3807,Graduation,59925.0,0,1,473,21,9,9,0
9197,Graduation,39722.0,0,1,32,0,2,3,0
10832,Graduation,46610.0,0,0,288,10,6,6,0
6421,Graduation,88347.0,0,0,1050,178,4,9,0
4207,PhD,87171.0,0,0,1001,44,6,11,0
577,2n Cycle,26907.0,1,1,9,1,1,3,0
10855,Master,50014.0,1,0,234,14,4,8,0
3081,PhD,41014.0,1,0,7,2,1,2,0
3535,Graduation,66294.0,0,0,251,108,4,5,0
247,Graduation,36715.0,1,0,172,10,7,4,1
8707,Graduation,79456.0,0,0,565,42,5,4,1
9523,Graduation,40479.0,1,0,5,0,0,3,0
6072,Master,75345.0,0,0,918,57,5,6,1
6295,Graduation,54233.0,0,1,652,8,11,5,0
10914,Graduation,24163.0,1,1,4,1,1,3,0
1509,PhD,84460.0,0,0,152,27,9,4,1
5577,Graduation,43776.0,1,0,8,0,1,2,0
7348,PhD,71691.0,0,0,336,130,4,5,1
1127,PhD,85844.0,0,0,938,19,6,7,0
1833,PhD,39190.0,1,0,68,8,2,4,0
4944,Graduation,71367.0,0,0,227,23,4,7,0
9080,PhD,38578.0,1,1,38,4,3,3,0
6466,PhD,57236.0,1,1,105,0,2,4,0
9964,Graduation,61825.0,0,1,162,50,4,8,0
4790,Graduation,79803.0,0,1,574,8,4,5,0
10245,2n Cycle,80910.0,0,0,160,80,3,8,0
1109,Master,27590.0,1,0,6,0,1,2,0
6001,Graduation,56775.0,0,1,614,35,5,10,0
5538,Graduation,83829.0,0,0,897,161,4,6,1
10552,2n Cycle,54210.0,0,1,70,54,4,7,0
1545,Graduation,38508.0,1,0,120,19,7,5,0
7409,Graduation,53187.0,1,0,211,2,4,6,0
4444,Graduation,30023.0,1,0,11,0,2,3,0
146,PhD,76045.0,0,0,760,53,4,11,0
6271,PhD,50870.0,0,1,53,0,2,3,0
10065,2n Cycle,15315.0,0,0,7,4,2,4,0
4741,2n Cycle,65463.0,1,0,391,32,6,9,0
246,Graduation,66480.0,1,1,199,9,4,7,0
375,Graduation,76773.0,0,0,516,56,2,11,0
1524,2n Cycle,81698.0,0,0,709,45,8,5,1
10022,PhD,54466.0,1,1,12,0,1,2,0
7451,Master,98777.0,0,0,1000,19,4,9,0
11010,PhD,16269.0,1,0,19,3,3,3,0
4356,Graduation,71819.0,0,1,1224,28,3,5,0
3885,PhD,33569.0,1,0,16,2,1,2,1
1175,Master,36262.0,0,0,88,39,3,3,1
880,Basic,22634.0,0,0,2,23,2,2,0
2320,2n Cycle,47025.0,0,1,508,11,11,6,0
850,Graduation,70566.0,0,1,381,28,6,9,0
4713,PhD,31605.0,1,0,74,0,2,4,0
675,Master,52034.0,1,1,146,0,4,5,0
5025,Graduation,48526.0,1,0,23,17,2,4,0
2308,Graduation,46734.0,0,1,110,5,6,5,0
5995,Graduation,39552.0,1,1,165,3,6,5,1
6749,Graduation,86358.0,1,1,957,47,5,6,0
1010,Graduation,46931.0,2,1,41,0,1,3,0
8977,Basic,16581.0,0,0,1,3,0,3,0
4756,2n Cycle,63998.0,0,0,176,29,7,11,1
3412,Master,67381.0,0,1,815,8,2,9,0
606,Graduation,25930.0,1,1,6,1,1,2,0
5961,Graduation,42693.0,1,0,8,4,1,3,0
2975,Graduation,85606.0,0,1,717,42,6,9,0
2894,Graduation,72903.0,0,0,1067,138,7,8,1
7613,2n Cycle,49669.0,1,0,166,5,5,6,0
10542,PhD,36778.0,1,1,29,4,3,3,0
8015,PhD,85696.0,0,0,714,76,4,9,1
10617,Master,10979.0,0,0,8,4,3,3,0
11166,Graduation,49678.0,0,1,229,5,6,4,0
849,Master,56129.0,0,1,320,48,6,10,0
523,Graduation,37155.0,1,0,23,0,2,4,0
4066,2n Cycle,21282.0,1,0,1,5,2,2,0
8414,PhD,33419.0,0,1,56,0,2,4,0
819,Graduation,63285.0,0,0,508,124,6,13,0
4961,Master,21255.0,1,0,29,0,2,4,0
749,Graduation,42162.0,1,0,46,7,3,3,1
5430,Graduation,54450.0,1,1,454,0,9,8,0
7755,PhD,57744.0,0,1,350,3,9,4,0
10525,Graduation,26576.0,1,0,10,0,1,2,1
1453,PhD,57513.0,0,0,735,40,9,13,0
8310,Graduation,68142.0,0,1,897,126,10,7,0
10710,Graduation,7500.0,0,1,5,2,1,2,0
5031,Graduation,83145.0,0,0,777,35,5,11,1
2613,Master,54197.0,0,1,162,6,1,6,0
213,PhD,23091.0,1,1,35,0,2,3,0
967,Graduation,46049.0,1,1,342,9,5,9,1
1077,Graduation,56715.0,0,0,258,105,7,4,0
7959,Graduation,79410.0,0,0,658,80,3,5,0
640,Graduation,57304.0,0,1,356,80,7,10,0
4252,Graduation,44375.0,0,1,213,5,4,6,0
8432,Graduation,54450.0,1,1,454,0,9,8,0
6218,Graduation,59594.0,0,1,457,4,8,7,0
6905,Graduation,80685.0,0,0,241,45,6,10,0
5922,PhD,40344.0,0,1,210,0,4,5,0
3598,Graduation,62710.0,0,1,441,35,4,12,0
6116,2n Cycle,48985.0,0,1,19,13,1,3,0
6263,Graduation,35322.0,1,2,28,9,2,4,0
10486,Graduation,77142.0,0,0,476,75,4,8,0
2410,Graduation,81657.0,0,0,364,40,3,8,0
193,Basic,14421.0,0,0,0,0,1,2,0
3363,2n Cycle,20130.0,0,0,0,6,1,3,0
8278,PhD,74214.0,0,0,863,83,8,5,0
10660,Master,66726.0,1,1,349,7,8,4,0
8686,Basic,23724.0,1,0,5,23,2,3,0
1604,Master,47353.0,0,1,184,2,2,6,0
5907,Master,33444.0,1,1,8,0,1,2,0
10669,Graduation,54386.0,0,1,277,21,3,10,0
2918,Graduation,28510.0,1,1,44,5,2,4,0
5735,Master,90638.0,0,0,1156,120,3,10,0
359,Graduation,48070.0,0,1,373,14,8,6,0
8387,Graduation,43140.0,0,1,134,8,4,5,0
1829,PhD,54959.0,0,1,1148,0,9,4,1
3839,Basic,15056.0,1,1,6,12,2,3,0
9392,Graduation,26954.0,1,0,4,1,1,2,0
2292,Graduation,22327.0,1,0,5,4,1,3,0
10466,Graduation,44393.0,1,1,24,2,1,4,0
9855,PhD,62000.0,0,1,899,0,6,13,0
4088,PhD,31497.0,0,1,108,1,3,4,0
5231,2n Cycle,45894.0,0,2,27,2,1,3,0
590,Master,78579.0,0,0,816,66,5,4,1
8732,Master,67369.0,0,1,1298,0,7,10,1
2315,Graduation,58401.0,0,1,10,0,1,2,0
3515,Graduation,62307.0,0,1,87,13,4,4,0
2245,Master,43641.0,1,1,57,2,2,4,0
6283,Master,63841.0,0,1,635,15,9,9,0
2246,2n Cycle,46891.0,0,1,43,12,2,4,0
6606,Master,70091.0,1,0,964,34,5,10,0
5545,PhD,78075.0,0,0,572,8,3,5,0
7342,2n Cycle,59184.0,0,1,341,142,6,12,0
837,Graduation,54809.0,1,1,63,6,2,5,0
9500,Graduation,58113.0,0,1,221,104,9,8,0
3602,Master,51412.0,0,1,140,3,3,4,0
234,Graduation,15287.0,1,0,1,2,1,2,1
2995,Master,66636.0,0,0,291,10,3,9,0
1118,Master,50965.0,0,1,544,13,10,5,0
7789,PhD,84618.0,0,0,684,100,6,10,0
3068,Graduation,18351.0,0,0,1,12,2,3,0
8955,PhD,40451.0,0,2,35,0,1,2,0
945,Graduation,36317.0,0,1,87,3,3,4,0
5644,Graduation,42213.0,0,1,309,3,5,7,0
7192,Graduation,65748.0,0,1,172,73,2,10,0
2324,Graduation,77044.0,0,1,625,38,7,11,0
697,Graduation,74918.0,0,0,972,59,5,6,0
3439,Graduation,56721.0,1,1,157,6,4,5,0
1506,Graduation,42160.0,1,1,48,9,2,4,1
232,Graduation,61559.0,0,1,279,83,4,10,0
8876,PhD,33629.0,1,1,132,0,3,4,0
4500,PhD,68682.0,0,0,919,0,4,10,0
9739,Graduation,34377.0,0,1,62,0,2,2,0
10395,Basic,8940.0,1,0,1,45,3,3,0
1176,Graduation,26228.0,1,0,2,6,1,2,0
1627,2n Cycle,77297.0,0,0,408,61,5,9,0
938,Graduation,40211.0,1,1,51,1,2,2,0
2740,PhD,33438.0,1,1,62,1,2,4,0
257,PhD,75032.0,0,1,952,12,5,9,0
4058,PhD,61284.0,0,0,618,15,11,8,0
7736,Graduation,22518.0,1,0,11,7,2,2,1
8210,Master,54730.0,0,1,318,3,4,8,0
833,Master,38452.0,1,1,56,0,3,3,0
6230,Graduation,44421.0,1,1,110,5,5,4,0
7325,PhD,38197.0,1,0,23,0,1,3,0
1307,Graduation,41986.0,0,1,27,5,3,4,0
1502,Graduation,28427.0,1,0,18,3,2,3,0
6211,PhD,37395.0,1,0,18,0,1,3,0
843,Graduation,64722.0,1,0,303,0,8,11,0
4174,Master,55249.0,0,1,97,1,2,4,0
9757,Graduation,84906.0,0,0,997,15,5,12,0
6918,Graduation,28691.0,1,0,5,4,1,3,0
286,Graduation,44213.0,1,1,95,11,2,5,0
11086,Basic,25707.0,1,0,1,6,1,3,0
1921,PhD,59062.0,2,1,46,1,2,3,0
4138,Graduation,76624.0,0,1,411,106,5,7,0
7718,Master,66000.0,0,0,244,51,1,5,0
1291,PhD,27683.0,1,0,152,9,6,4,0
6862,Graduation,1730.0,0,0,1,1,0,0,0
4136,Basic,7500.0,1,0,10,17,3,2,0
803,Graduation,40521.0,1,1,12,0,0,2,0
4298,PhD,20427.0,1,0,5,0,1,2,0
10833,Graduation,65106.0,0,1,790,19,8,13,0
9606,PhD,69969.0,0,0,882,29,4,6,1
8534,Graduation,67433.0,0,2,615,28,6,13,0
5153,PhD,77766.0,0,1,1004,59,11,11,1
961,Graduation,74716.0,0,1,133,27,7,5,0
5011,Graduation,68118.0,0,1,595,23,8,4,0
6653,PhD,55158.0,1,1,293,0,7,5,1
9094,2n Cycle,62972.0,0,1,313,15,7,3,1
810,Graduation,74190.0,0,1,151,81,4,11,0
5493,Graduation,39356.0,1,1,15,0,1,2,0
2147,Graduation,76653.0,0,0,736,63,4,11,0
5107,PhD,35860.0,1,1,15,0,1,2,0
3979,PhD,90687.0,0,0,982,17,6,8,1
6049,Master,73450.0,0,0,1142,51,7,11,0
8147,Graduation,31454.0,1,1,28,0,2,3,0
1857,Graduation,47139.0,1,1,46,0,2,2,1
3910,Graduation,83829.0,0,0,897,161,4,6,1
5207,PhD,53378.0,1,1,489,6,9,6,1
11114,Graduation,19656.0,1,0,25,4,2,3,0
5429,PhD,45579.0,0,1,145,1,4,4,0
9400,2n Cycle,85485.0,0,0,630,26,6,6,0
1740,Graduation,55956.0,0,0,760,38,7,4,0
7488,Master,64191.0,0,1,420,15,5,13,0
195,Graduation,38808.0,1,0,125,17,5,4,1
635,Master,57183.0,1,1,464,5,9,7,0
7527,Master,23748.0,1,0,6,6,2,3,0
10319,Graduation,66303.0,0,1,1090,12,3,11,0
2296,Master,37368.0,1,0,3,2,1,2,0
10637,Graduation,40800.0,1,2,24,0,3,3,0
2931,Graduation,71847.0,0,0,737,21,6,9,0
907,Graduation,46149.0,0,1,254,6,5,7,0
3698,Graduation,78687.0,0,0,817,185,4,8,1
9516,2n Cycle,49118.0,0,0,620,54,9,10,1
679,PhD,37633.0,1,1,13,4,1,3,0
7384,Master,39767.0,0,0,113,61,7,7,0
5043,Basic,26997.0,0,0,7,23,4,5,0
5267,Graduation,33986.0,1,0,16,2,1,3,0
339,PhD,57091.0,0,1,462,0,9,5,1
2516,2n Cycle,46831.0,1,1,22,2,1,2,0
9010,Master,83151.0,0,0,968,147,5,10,1
378,Graduation,52531.0,0,0,283,112,7,10,0
4808,Graduation,15759.0,0,0,1,2,1,2,0
5068,Graduation,22804.0,1,0,14,1,2,2,0
7628,2n Cycle,43050.0,1,0,30,5,2,4,0
7128,PhD,42997.0,1,1,4,0,1,2,0
2811,PhD,48918.0,1,1,52,0,1,4,0
3551,Master,60033.0,0,1,62,1,2,5,0
1663,PhD,34043.0,1,0,20,2,2,2,0
5543,Graduation,57811.0,0,1,545,7,7,11,0
1577,Graduation,78569.0,0,0,558,79,4,4,1
10641,Graduation,7500.0,1,1,6,5,2,3,0
5336,Master,157733.0,1,0,39,1,1,1,0
6024,Graduation,94384.0,0,0,1111,24,5,5,1
1878,2n Cycle,23148.0,0,0,4,6,2,3,0
3099,Graduation,44267.0,1,1,183,5,5,4,0
6055,Graduation,71626.0,0,0,546,72,5,8,0
5841,Graduation,60894.0,0,1,606,7,10,8,0
3972,Graduation,50200.0,1,1,266,6,7,5,0
4394,PhD,81051.0,0,0,1142,29,5,12,0
5758,Graduation,65169.0,0,0,1074,0,10,13,1
6658,Graduation,59868.0,0,1,771,51,11,12,0
4603,PhD,65695.0,0,1,371,32,5,10,0
8427,Master,64857.0,0,0,556,14,7,10,0
10260,Master,45143.0,0,1,202,5,6,5,0
7143,2n Cycle,74805.0,0,1,209,162,4,10,0
8789,2n Cycle,59060.0,1,0,35,40,3,7,0
6197,PhD,27238.0,1,1,37,0,3,3,0
4554,Graduation,47009.0,0,1,171,45,3,8,0
4937,2n Cycle,46094.0,1,1,12,2,1,3,0
1920,Graduation,40321.0,1,1,44,4,3,3,0
8749,Graduation,37235.0,1,0,20,2,1,2,0
1650,Master,81843.0,0,0,779,86,5,12,0
10377,Master,46692.0,0,1,170,6,6,5,0
9206,Graduation,77382.0,0,1,491,48,5,12,0
10971,Graduation,37774.0,2,0,173,8,7,3,1
6398,Basic,18393.0,1,0,7,10,3,3,0
9212,Master,72828.0,0,1,1205,0,6,13,0
7937,Graduation,24711.0,0,0,10,7,3,3,0
839,PhD,45503.0,1,0,97,4,3,4,0
4246,Master,6560.0,0,0,67,11,1,1,0
158,PhD,71604.0,0,0,345,53,8,5,1
4832,Graduation,27244.0,1,0,6,5,2,2,0
5621,Graduation,48752.0,1,1,73,57,6,5,1
1945,Graduation,71434.0,0,1,711,36,7,7,0
5147,Graduation,90842.0,0,0,774,70,4,13,0
2535,Master,88097.0,1,0,163,0,6,8,1
11039,Graduation,51948.0,0,1,82,33,5,4,0
9495,Graduation,71853.0,0,0,358,108,2,6,0
9635,Master,35876.0,0,0,66,2,3,3,0
2173,Graduation,40049.0,0,1,13,6,1,3,0
942,Graduation,39660.0,1,0,139,13,7,3,1
9386,Graduation,50127.0,0,1,274,0,5,6,0
5510,Master,43263.0,0,1,262,6,5,6,0
873,Master,62845.0,1,1,1099,0,3,10,1
2253,Graduation,18929.0,0,0,32,0,1,4,0
5181,Basic,24367.0,1,0,2,4,1,2,0
979,Graduation,33249.0,1,0,6,10,2,3,0
10390,2n Cycle,26887.0,0,1,6,7,1,3,0
4698,PhD,50150.0,0,0,135,46,5,7,0
7793,Graduation,62061.0,0,1,641,7,10,7,0
1745,PhD,85696.0,0,0,714,76,4,9,1
10590,PhD,76542.0,0,0,794,73,4,10,0
5080,Graduation,70515.0,0,0,420,0,6,4,1
8369,Graduation,18227.0,1,0,1,2,0,2,0
5232,Graduation,69139.0,0,1,86,12,4,5,0
2407,Graduation,69109.0,0,0,823,25,6,7,1
3834,Graduation,69627.0,0,1,231,161,8,11,0
7912,Graduation,38136.0,1,0,8,15,3,2,0
7712,PhD,62159.0,0,0,182,17,6,10,0
1065,Graduation,80695.0,0,0,557,129,5,5,0
7275,Master,33316.0,1,1,79,1,2,4,0
1343,Graduation,58554.0,1,1,368,24,8,6,0
1384,Basic,17256.0,1,0,6,4,2,2,0
9967,Graduation,53034.0,1,1,160,15,6,7,0
6181,2n Cycle,52203.0,0,0,488,21,8,11,0
10507,2n Cycle,59601.0,0,1,691,7,2,7,0
2674,Master,75154.0,0,1,543,10,6,6,1
2698,Graduation,47025.0,0,1,254,7,6,5,0
3231,Graduation,37971.0,1,0,5,4,1,3,0
4096,Master,41335.0,1,0,112,19,4,4,0
10476,Graduation,67267.0,0,1,134,11,3,5,0
5948,Graduation,57338.0,0,1,143,6,4,5,0
9140,2n Cycle,50523.0,1,1,51,4,2,4,0
10258,Master,35791.0,2,1,27,0,1,3,0
5675,PhD,50611.0,0,1,459,0,4,7,0
4743,PhD,56242.0,0,1,689,8,8,11,0
8805,Graduation,48904.0,0,1,283,10,7,4,0
1542,Graduation,56243.0,1,2,347,0,4,8,0
6770,Graduation,21355.0,1,0,5,13,2,2,1
8773,Master,57420.0,0,1,280,0,5,6,0
10475,Master,,0,1,187,5,4,6,0
10420,Master,46390.0,0,1,95,14,4,3,0
7514,2n Cycle,54342.0,1,1,84,10,3,4,0
2902,Graduation,,1,1,19,4,1,3,0
4345,2n Cycle,,1,1,5,1,1,2,0
793,Graduation,20895.0,1,0,18,3,2,3,0
10909,Graduation,92344.0,0,0,992,24,5,5,0
3769,PhD,,1,0,25,1,1,3,0
8702,2n Cycle,26907.0,1,1,9,1,1,3,0
4791,Graduation,44964.0,1,1,19,1,1,3,0
2963,Graduation,75507.0,0,0,709,93,8,6,0
8216,Master,53761.0,1,1,158,0,4,3,0
8140,Graduation,22682.0,1,0,10,14,2,4,0
10146,PhD,38887.0,1,0,25,1,1,3,0
5289,2n Cycle,41658.0,1,1,8,4,1,2,0
2587,PhD,29791.0,1,0,14,0,2,3,0
4405,Master,63915.0,0,2,622,7,6,12,0
8663,Graduation,39996.0,1,1,11,0,1,2,0
2589,Graduation,26759.0,1,0,25,3,2,3,0
3421,Master,63841.0,0,1,635,15,9,9,0
10490,PhD,51039.0,1,1,100,64,6,4,0
4094,Graduation,60544.0,1,1,201,2,5,5,0
9958,Graduation,65685.0,0,1,642,14,9,9,0
2534,Graduation,37716.0,0,1,97,1,4,3,0
4188,Graduation,36864.0,0,1,204,5,5,4,1
6613,Master,44511.0,1,0,513,7,8,8,0
10827,PhD,36947.0,1,1,88,3,3,4,0
5491,Master,47352.0,0,1,172,12,6,5,0
8402,Master,67087.0,0,1,329,35,7,8,0
8783,Graduation,57045.0,0,1,296,13,4,9,0
10010,PhD,36957.0,1,1,100,2,3,2,1
618,PhD,69389.0,0,1,422,7,7,12,0
9121,Graduation,80134.0,1,0,1218,16,5,6,1
361,Master,43142.0,1,1,5,1,1,2,0
4310,Graduation,80589.0,0,0,507,93,5,5,1
2678,Graduation,34412.0,1,0,52,12,5,3,0
6376,Graduation,57537.0,1,0,191,56,4,8,0
524,Basic,22634.0,0,0,2,23,2,2,0
10341,Graduation,51315.0,0,0,68,28,2,5,0
5654,Graduation,36026.0,2,1,20,4,2,3,0
4098,Graduation,24639.0,1,1,20,3,2,4,0
5824,PhD,34578.0,2,1,7,0,1,2,0
7000,2n Cycle,65704.0,0,0,279,172,2,10,0
2561,Graduation,63810.0,0,1,977,12,4,12,0
5229,PhD,54132.0,0,1,30,1,1,3,0
4086,Graduation,18690.0,0,0,6,1,1,2,0
2428,Graduation,28164.0,1,0,3,18,2,4,0
8254,PhD,34596.0,1,0,14,0,1,2,0
2836,PhD,43269.0,1,0,10,1,1,2,0
8418,2n Cycle,38741.0,1,1,7,10,2,3,0
1362,Graduation,31907.0,0,0,33,87,6,6,0
7152,Master,27100.0,1,0,12,0,1,3,0
10033,2n Cycle,31163.0,1,0,2,3,1,3,0
9349,Graduation,92533.0,0,0,693,21,6,11,0
274,Graduation,34853.0,1,1,9,3,2,3,0
3388,Graduation,70844.0,1,1,129,26,6,5,0
922,2n Cycle,31086.0,1,1,16,2,1,2,0
8588,Graduation,60544.0,1,1,201,2,5,5,0
2518,2n Cycle,20491.0,0,0,5,4,0,2,0
574,Graduation,42523.0,0,0,14,36,1,4,0
3220,Graduation,39922.0,1,0,29,12,3,4,0
5967,Graduation,33402.0,1,1,26,2,2,3,0
1183,Master,36408.0,1,1,9,1,1,2,0
6856,Graduation,21645.0,1,0,14,0,3,3,1
4530,Master,78427.0,0,0,972,19,3,10,1
1553,Graduation,82657.0,0,0,966,168,7,10,0
4682,Graduation,51876.0,0,0,99,27,2,8,0
8204,2n Cycle,78041.0,0,0,482,35,4,9,0
5221,Graduation,52852.0,0,1,714,8,10,5,0
1232,PhD,70038.0,0,0,587,54,4,8,0
1927,2n Cycle,69401.0,0,1,399,27,4,5,0
5788,Graduation,46053.0,1,0,56,10,3,4,0
6652,Graduation,77343.0,0,0,227,151,3,9,0
6246,Graduation,73892.0,0,0,703,102,3,8,1
5975,PhD,40304.0,1,0,37,0,2,3,0
6875,PhD,32727.0,0,0,167,13,7,5,0
4399,Graduation,68695.0,0,0,458,81,4,7,0
4042,Graduation,43300.0,0,1,91,3,4,4,1
2157,Graduation,26290.0,1,1,15,8,2,4,0
10133,Graduation,93790.0,0,0,1302,68,6,12,1
2525,PhD,38410.0,0,0,153,64,5,9,1
8233,Master,64866.0,0,1,508,5,7,7,0
9483,Graduation,57957.0,0,1,290,59,4,8,0
2945,PhD,46015.0,1,1,38,0,1,3,0
10403,Graduation,16531.0,1,0,2,13,3,3,0
5074,Master,28072.0,1,0,30,0,1,3,0
10524,Master,49476.0,0,1,386,23,2,5,0
4690,Graduation,50725.0,0,1,443,10,8,8,0
7521,Graduation,83844.0,0,0,901,31,4,11,0
7196,PhD,41145.0,1,1,9,0,0,3,0
4406,Graduation,67419.0,0,1,846,84,9,8,0
9672,2n Cycle,23162.0,1,1,8,3,1,3,0
4864,Graduation,34380.0,1,0,72,7,4,3,0
4706,Graduation,34704.0,0,1,29,0,1,3,0
4070,PhD,94871.0,0,2,169,24,8,4,1
25,Graduation,65148.0,0,1,460,35,6,7,0
3697,Graduation,39898.0,0,1,69,8,3,4,0
217,Master,64857.0,0,0,556,14,7,10,0
4220,PhD,59892.0,0,1,73,0,2,3,0
5286,Master,41020.0,0,0,112,1,3,4,0
9559,PhD,57072.0,0,1,944,0,7,13,0
2849,Graduation,60474.0,0,1,265,199,10,12,0
7787,Graduation,62807.0,0,1,526,28,5,12,0
3102,2n Cycle,19414.0,1,0,2,3,1,3,0
5868,Graduation,19107.0,1,0,2,4,1,3,0
8370,2n Cycle,75484.0,0,1,378,97,7,6,0
9988,Master,70379.0,0,1,553,25,6,13,0
2939,Master,79419.0,0,0,751,127,4,4,0
5529,PhD,64014.0,2,1,406,0,8,5,0
9743,Graduation,76998.0,0,1,1449,89,11,8,0
5763,Master,49854.0,1,0,123,17,6,5,0
3478,PhD,60585.0,1,1,267,42,7,9,1
7494,PhD,42873.0,1,1,209,0,6,4,0
1763,Graduation,87679.0,0,0,1259,172,7,10,1
7250,Graduation,57867.0,1,0,344,35,7,9,0
2005,Graduation,35765.0,1,0,22,3,2,4,0
10770,Graduation,65492.0,0,0,247,161,4,13,0
6885,Graduation,32952.0,1,0,38,0,2,3,0
2072,PhD,53374.0,0,1,896,10,4,9,1
9463,Graduation,71706.0,0,1,931,56,9,7,0
6318,Graduation,68487.0,0,0,758,12,9,13,0
4093,Master,53253.0,1,1,216,9,4,5,0
5751,2n Cycle,31163.0,1,0,2,3,1,3,0
3340,Graduation,42014.0,1,0,244,15,7,6,1
3594,Master,54108.0,1,1,539,6,8,9,0
3584,PhD,49667.0,0,0,1181,26,5,5,1
3643,Master,63206.0,0,0,750,8,4,6,0
851,Master,57136.0,1,1,306,5,5,10,0
7706,2n Cycle,46772.0,0,1,350,104,11,5,0
3967,PhD,78931.0,0,0,331,197,2,13,0
10128,Graduation,53977.0,0,1,620,16,5,12,0
486,Graduation,84219.0,0,0,434,137,3,10,0
9,Master,46098.0,1,1,57,0,3,2,0
9451,Graduation,73538.0,0,1,811,76,10,9,0
9264,Graduation,79529.0,0,0,423,42,4,9,0
3865,2n Cycle,20981.0,0,0,2,12,3,2,1
2853,Graduation,51766.0,1,0,60,51,4,4,0
1490,Graduation,55759.0,0,1,675,0,10,8,0
6310,Graduation,33039.0,1,0,30,8,2,4,0
10380,Master,37787.0,1,0,40,1,3,3,0
3887,Graduation,27242.0,1,0,3,17,2,3,1
4278,PhD,87188.0,0,0,910,111,10,6,1
8643,Graduation,69930.0,0,0,252,98,4,12,0
1998,Graduation,37697.0,1,0,34,6,2,3,0
10795,PhD,37401.0,1,0,19,3,2,3,0
11110,Graduation,3502.0,1,0,2,1,0,0,0
2408,Graduation,58597.0,1,1,490,0,7,9,0
202,PhD,82032.0,0,0,332,194,4,7,0
7998,Graduation,28087.0,1,1,53,8,2,2,0
830,PhD,74004.0,0,0,784,48,4,4,1
3536,Graduation,19740.0,0,1,7,11,1,3,0
6050,2n Cycle,57036.0,0,1,1171,43,6,13,0
125,2n Cycle,53083.0,1,1,215,7,5,5,0
3463,PhD,69283.0,0,1,674,62,7,13,0
2804,Master,46098.0,1,1,57,0,3,2,1
3745,2n Cycle,23331.0,1,0,5,36,3,3,0
9771,2n Cycle,23331.0,1,0,104,20,5,5,0
451,Graduation,9255.0,1,0,9,0,1,2,0
10530,PhD,67786.0,0,0,431,82,3,6,1
1079,PhD,71969.0,0,1,1000,0,3,9,0
8920,Master,59235.0,1,0,448,40,11,12,0
6678,Graduation,31928.0,1,0,33,4,3,4,0
3852,Master,74881.0,1,1,505,72,9,12,0
528,Graduation,65819.0,0,0,267,38,5,10,0
73,PhD,51411.0,1,2,14,0,0,3,0
5589,Graduation,51983.0,0,1,631,0,9,10,0
10212,Master,42386.0,1,0,65,4,3,3,0
6365,2n Cycle,30390.0,0,0,10,12,2,3,0
5636,Graduation,30983.0,0,0,51,4,4,3,1
591,Graduation,66033.0,0,1,293,35,8,7,0
2217,2n Cycle,37284.0,1,1,11,1,0,3,0
2544,Master,57530.0,0,1,50,1,1,4,0
7725,2n Cycle,76800.0,0,0,173,26,4,7,0
8091,Graduation,63943.0,0,1,423,184,6,6,0
7321,Graduation,76081.0,0,0,292,30,4,4,0
5462,Graduation,67445.0,0,1,757,80,9,12,0
7791,Master,37054.0,1,1,12,1,1,3,0
955,Master,47175.0,1,1,167,2,4,4,1
4037,Graduation,31859.0,1,0,3,1,1,2,0
6642,Graduation,27215.0,2,1,30,5,2,4,0
2793,PhD,70179.0,0,1,532,88,7,13,0
5424,Graduation,39922.0,1,0,29,12,3,4,0
879,Master,49681.0,0,2,411,0,7,7,0
9530,Graduation,24645.0,1,0,5,3,1,2,0
4828,Graduation,79865.0,0,1,71,99,5,5,0
10699,Graduation,44322.0,1,0,46,0,3,3,0
1497,Graduation,47958.0,0,1,268,11,6,5,0
7476,Master,63972.0,0,1,928,63,5,10,0
4390,Graduation,75315.0,0,1,459,15,5,12,0
10478,PhD,55517.0,1,1,483,0,11,6,1
1081,PhD,75283.0,1,2,733,9,6,5,0
4261,PhD,82800.0,0,0,1006,22,7,12,1
9916,Graduation,38998.0,1,1,34,1,2,3,0
5350,Master,90638.0,0,0,1156,120,3,10,1
8135,Master,27161.0,1,0,7,4,1,3,0
